pickup_location_id,hour,day_of_week,is_weekend,ride_count
10,11,5,1,2
10,11,6,1,2
10,12,1,0,2
10,12,2,0,1
10,12,3,0,3
10,12,4,0,2
10,12,5,1,1
10,12,6,1,1
10,13,0,0,2
10,13,2,0,4
10,13,3,0,2
10,13,4,0,1
10,13,5,1,2
10,14,0,0,4
10,14,1,0,4
10,14,2,0,2
10,14,3,0,1
10,14,4,0,6
10,14,5,1,2
10,14,6,1,1
10,15,0,0,5
10,15,3,0,1
10,15,4,0,1
10,15,5,1,2
10,15,6,1,4
10,16,0,0,6
10,16,1,0,4
10,16,2,0,4
10,16,3,0,8
10,16,4,0,9
10,16,5,1,2
10,16,6,1,1
10,17,0,0,3
10,17,1,0,3
10,17,2,0,1
10,17,4,0,1
10,17,5,1,4
10,17,6,1,3
10,18,0,0,3
10,18,1,0,2
10,18,3,0,1
10,18,4,0,2
10,18,5,1,3
10,18,6,1,3
10,19,0,0,3
10,19,1,0,1
10,19,2,0,4
10,19,3,0,2
10,19,4,0,1
10,19,5,1,2
10,19,6,1,3
10,20,2,0,2
10,20,3,0,2
10,20,4,0,2
10,20,5,1,3
10,20,6,1,5
10,21,0,0,2
10,21,1,0,2
10,21,2,0,1
10,21,4,0,6
10,21,6,1,1
10,22,0,0,1
10,22,3,0,1
10,22,4,0,2
10,22,5,1,2
10,22,6,1,5
10,23,0,0,2
10,23,1,0,2
10,23,2,0,1
10,23,3,0,2
10,23,4,0,1
10,23,5,1,2
10,23,6,1,1
11,2,1,0,1
11,3,6,1,1
11,5,0,0,1
11,6,0,0,1
11,6,3,0,1
11,6,4,0,1
11,7,4,0,2
11,9,2,0,3
11,9,3,0,1
11,9,4,0,1
11,11,3,0,1
11,17,4,0,1
11,18,1,0,1
12,0,3,0,1
12,7,2,0,1
12,8,2,0,1
12,8,3,0,1
12,8,4,0,2
12,9,0,0,1
12,9,1,0,1
12,9,2,0,1
12,10,0,0,3
12,10,1,0,1
12,10,4,0,2
12,10,5,1,1
12,10,6,1,1
12,11,0,0,1
12,11,1,0,2
12,11,2,0,3
12,11,3,0,3
12,11,4,0,2
12,11,5,1,3
12,11,6,1,4
12,12,0,0,4
12,12,1,0,3
12,12,2,0,3
12,12,3,0,4
12,12,4,0,4
12,12,5,1,7
12,12,6,1,10
12,13,0,0,4
12,13,1,0,5
12,13,2,0,9
12,13,3,0,4
12,13,4,0,5
12,13,5,1,6
12,13,6,1,12
12,14,0,0,9
12,14,1,0,9
12,14,2,0,5
12,14,3,0,6
12,14,4,0,2
12,14,5,1,9
12,14,6,1,9
12,15,0,0,11
12,15,1,0,10
12,15,2,0,7
12,15,3,0,2
12,15,4,0,7
12,15,5,1,15
12,15,6,1,14
12,16,0,0,10
12,16,1,0,2
12,16,2,0,9
12,16,3,0,7
12,16,4,0,6
12,16,5,1,4
12,16,6,1,4
12,17,0,0,6
12,17,1,0,4
12,17,2,0,3
12,17,3,0,5
12,17,4,0,3
12,17,5,1,10
12,17,6,1,4
12,18,1,0,2
12,18,2,0,2
12,18,3,0,1
12,18,4,0,2
12,18,5,1,3
12,19,0,0,1
12,19,4,0,1
12,19,5,1,1
12,20,0,0,1
12,20,2,0,1
12,20,3,0,1
12,21,4,0,3
12,22,2,0,3
12,22,3,0,1
12,23,1,0,1
12,23,5,1,1
13,0,0,0,1
13,0,1,0,1
13,0,2,0,2
13,0,3,0,1
13,0,4,0,3
13,0,5,1,2
13,0,6,1,6
13,1,0,0,1
13,1,1,0,2
13,1,2,0,1
13,1,4,0,2
13,1,6,1,1
13,2,5,1,1
13,3,3,0,1
13,3,4,0,2
13,3,5,1,1
13,3,6,1,4
13,4,0,0,1
13,4,2,0,1
13,4,3,0,1
13,4,4,0,1
13,4,5,1,2
13,4,6,1,3
13,5,0,0,1
13,5,1,0,4
13,5,2,0,5
13,5,3,0,2
13,5,4,0,4
13,5,5,1,3
13,5,6,1,1
13,6,0,0,5
13,6,1,0,15
13,6,2,0,7
13,6,3,0,11
13,6,4,0,8
13,6,5,1,3
13,6,6,1,1
13,7,0,0,23
13,7,1,0,40
13,7,2,0,31
13,7,3,0,35
13,7,4,0,26
13,7,5,1,6
13,7,6,1,3
13,8,0,0,39
13,8,1,0,38
13,8,2,0,36
13,8,3,0,46
13,8,4,0,39
13,8,5,1,11
13,8,6,1,13
13,9,0,0,28
13,9,1,0,49
13,9,2,0,54
13,9,3,0,49
13,9,4,0,37
13,9,5,1,18
13,9,6,1,18
13,10,0,0,29
13,10,1,0,31
13,10,2,0,45
13,10,3,0,42
13,10,4,0,30
13,10,5,1,32
13,10,6,1,30
13,11,0,0,39
13,11,1,0,37
13,11,2,0,46
13,11,3,0,66
13,11,4,0,48
13,11,5,1,40
13,11,6,1,43
13,12,0,0,38
13,12,1,0,48
13,12,2,0,68
13,12,3,0,50
13,12,4,0,55
13,12,5,1,50
13,12,6,1,39
13,13,0,0,52
13,13,1,0,55
13,13,2,0,65
13,13,3,0,74
13,13,4,0,43
13,13,5,1,47
13,13,6,1,36
13,14,0,0,53
13,14,1,0,51
13,14,2,0,80
13,14,3,0,62
13,14,4,0,56
13,14,5,1,56
13,14,6,1,31
13,15,0,0,52
13,15,1,0,45
13,15,2,0,75
13,15,3,0,67
13,15,4,0,65
13,15,5,1,54
13,15,6,1,48
13,16,0,0,64
13,16,1,0,62
13,16,2,0,92
13,16,3,0,89
13,16,4,0,63
13,16,5,1,50
13,16,6,1,41
13,17,0,0,82
13,17,1,0,86
13,17,2,0,88
13,17,3,0,115
13,17,4,0,86
13,17,5,1,48
13,17,6,1,56
13,18,0,0,61
13,18,1,0,98
13,18,2,0,93
13,18,3,0,104
13,18,4,0,101
13,18,5,1,49
13,18,6,1,30
13,19,0,0,55
13,19,1,0,72
13,19,2,0,81
13,19,3,0,128
13,19,4,0,87
13,19,5,1,42
13,19,6,1,26
13,20,0,0,39
13,20,1,0,61
13,20,2,0,63
13,20,3,0,60
13,20,4,0,32
13,20,5,1,35
13,20,6,1,11
13,21,0,0,25
13,21,1,0,35
13,21,2,0,38
13,21,3,0,54
13,21,4,0,29
13,21,5,1,29
13,21,6,1,8
13,22,0,0,5
13,22,1,0,25
13,22,2,0,23
13,22,3,0,28
13,22,4,0,17
13,22,5,1,19
13,22,6,1,2
13,23,0,0,1
13,23,1,0,1
13,23,2,0,7
13,23,3,0,13
13,23,4,0,5
13,23,5,1,13
13,23,6,1,4
14,1,4,0,1
14,1,6,1,1
14,3,2,0,1
14,3,4,0,1
14,3,6,1,3
14,4,2,0,1
14,4,3,0,1
14,4,4,0,2
14,4,6,1,1
14,6,0,0,2
14,6,1,0,2
14,6,2,0,1
14,6,3,0,2
14,6,4,0,2
14,6,6,1,1
14,7,0,0,3
14,7,1,0,3
14,7,2,0,7
14,7,3,0,3
14,7,4,0,3
14,8,0,0,2
14,8,2,0,3
14,9,0,0,1
14,9,1,0,1
14,9,2,0,1
14,9,3,0,1
14,10,1,0,1
14,10,2,0,2
14,10,3,0,1
14,10,4,0,1
14,10,5,1,1
14,10,6,1,1
14,11,0,0,2
14,11,1,0,3
14,11,2,0,5
14,11,3,0,1
14,11,4,0,1
14,12,0,0,2
14,12,1,0,1
14,12,2,0,2
14,12,3,0,1
14,13,0,0,3
14,13,1,0,1
14,13,3,0,1
14,14,0,0,2
14,14,1,0,1
14,14,2,0,3
14,15,1,0,2
14,15,2,0,2
14,15,3,0,1
14,15,5,1,1
14,16,4,0,3
14,16,5,1,1
14,17,2,0,1
14,18,0,0,1
14,18,4,0,2
14,19,2,0,1
14,21,1,0,1
14,22,2,0,1
14,23,3,0,1
15,5,1,0,1
15,5,3,0,1
15,8,4,0,1
15,9,4,0,1
15,12,2,0,1
15,13,4,0,2
15,14,0,0,1
15,14,6,1,1
15,17,2,0,1
16,1,5,1,1
16,7,5,1,1
16,9,1,0,1
16,12,1,0,1
16,12,3,0,1
16,13,2,0,1
16,13,3,0,1
16,14,0,0,1
16,14,2,0,3
16,15,2,0,1
16,15,3,0,1
16,16,3,0,2
16,18,4,0,1
16,19,2,0,1
17,0,4,0,1
17,1,0,0,1
17,1,1,0,1
17,2,5,1,1
17,4,4,0,1
17,4,6,1,1
17,5,1,0,2
17,5,2,0,2
17,5,3,0,2
17,5,4,0,1
17,6,0,0,1
17,6,1,0,1
17,6,3,0,1
17,6,4,0,1
17,7,1,0,2
17,7,2,0,3
17,7,3,0,3
17,7,4,0,1
17,8,0,0,1
17,8,1,0,2
17,8,2,0,2
17,8,3,0,2
17,8,4,0,5
17,8,6,1,4
17,9,0,0,5
17,9,1,0,4
17,9,2,0,2
17,9,3,0,1
17,9,4,0,4
17,9,5,1,2
17,9,6,1,1
17,10,0,0,1
17,10,1,0,1
17,10,3,0,2
17,10,4,0,3
17,10,5,1,1
17,10,6,1,1
17,11,0,0,1
17,11,2,0,1
17,11,3,0,4
17,11,4,0,2
17,11,6,1,3
17,12,0,0,3
17,12,2,0,1
17,12,3,0,1
17,12,4,0,1
17,12,6,1,1
17,13,0,0,2
17,13,2,0,2
17,13,3,0,3
17,13,4,0,1
17,13,5,1,3
17,13,6,1,2
17,14,0,0,1
17,14,1,0,1
17,14,2,0,1
17,14,3,0,2
17,14,4,0,1
17,14,5,1,1
17,15,1,0,2
17,15,2,0,2
17,15,6,1,1
17,16,0,0,2
17,16,1,0,1
17,16,2,0,3
17,16,4,0,2
17,16,6,1,1
17,17,0,0,1
17,17,1,0,1
17,17,3,0,1
17,18,1,0,2
17,18,2,0,1
17,18,3,0,2
17,18,4,0,2
17,19,2,0,2
17,19,4,0,1
17,20,1,0,1
17,20,2,0,1
17,20,4,0,1
17,20,5,1,2
17,20,6,1,1
17,21,0,0,1
17,21,3,0,1
17,21,6,1,1
17,22,5,1,1
18,0,0,0,1
18,4,0,0,1
18,4,1,0,2
18,4,6,1,1
18,5,0,0,1
18,6,1,0,1
18,6,4,0,1
18,7,2,0,2
18,7,3,0,1
18,8,0,0,1
18,8,1,0,2
18,9,0,0,1
18,9,1,0,1
18,9,2,0,2
18,9,3,0,1
18,10,0,0,1
18,10,1,0,1
18,10,3,0,1
18,10,4,0,1
18,10,6,1,1
18,11,2,0,1
18,11,3,0,1
18,11,4,0,1
18,12,1,0,1
18,12,2,0,2
18,12,3,0,1
18,12,6,1,2
18,13,0,0,1
18,13,2,0,1
18,13,4,0,1
18,13,6,1,1
18,14,0,0,1
18,14,1,0,1
18,16,1,0,1
18,17,2,0,1
18,19,5,1,1
18,20,1,0,1
19,4,1,0,1
19,6,0,0,1
19,6,5,1,1
19,7,1,0,1
19,9,5,1,1
19,11,0,0,1
19,11,2,0,1
19,14,1,0,1
19,15,2,0,1
19,15,3,0,1
19,17,6,1,3
19,19,5,1,1
19,20,5,1,1
20,5,1,0,2
20,5,2,0,1
20,5,3,0,1
20,5,4,0,2
20,6,0,0,1
20,6,1,0,1
20,7,2,0,1
20,8,4,0,1
20,8,5,1,1
20,8,6,1,1
20,9,0,0,2
20,9,2,0,1
20,9,3,0,1
20,9,4,0,1
20,10,0,0,1
20,11,0,0,1
20,11,2,0,1
20,11,3,0,3
20,11,4,0,1
20,11,5,1,2
20,12,0,0,2
20,12,1,0,2
20,12,2,0,1
20,12,3,0,1
20,13,0,0,1
20,13,3,0,1
20,13,4,0,1
20,16,0,0,2
20,16,4,0,1
20,17,3,0,1
20,18,5,1,1
20,19,5,1,2
21,6,2,0,1
21,7,0,0,1
21,7,1,0,1
21,7,2,0,2
21,7,4,0,1
21,8,2,0,2
21,8,3,0,1
21,8,4,0,1
21,9,0,0,1
21,9,2,0,2
21,9,3,0,2
21,9,4,0,1
21,10,0,0,1
21,10,3,0,1
21,10,6,1,1
21,11,4,0,1
21,12,0,0,2
21,12,1,0,1
21,12,3,0,2
21,13,0,0,1
21,13,4,0,1
21,14,1,0,1
21,14,3,0,1
21,15,1,0,2
21,16,5,1,1
22,0,3,0,1
22,4,3,0,1
22,5,2,0,1
22,6,1,0,2
22,6,3,0,1
22,6,6,1,1
22,7,1,0,2
22,7,2,0,1
22,7,3,0,2
22,7,4,0,4
22,8,3,0,1
22,9,0,0,2
22,9,1,0,1
22,9,2,0,1
22,9,3,0,2
22,9,4,0,3
22,10,0,0,1
22,10,2,0,1
22,10,3,0,1
22,11,1,0,2
22,11,2,0,1
22,11,4,0,1
22,12,0,0,1
22,12,1,0,1
22,12,3,0,1
22,13,3,0,1
22,14,1,0,1
22,14,2,0,1
22,15,0,0,1
22,15,3,0,1
22,15,4,0,1
22,16,4,0,1
22,17,0,0,1
22,18,4,0,1
23,8,1,0,1
24,0,0,0,3
24,0,1,0,1
24,0,2,0,3
24,0,3,0,1
24,0,4,0,4
24,0,5,1,4
24,0,6,1,5
24,1,0,0,7
24,1,2,0,2
24,1,3,0,1
24,1,4,0,2
24,1,5,1,1
24,2,0,0,3
24,2,2,0,2
24,2,3,0,1
24,2,4,0,1
24,2,5,1,3
24,2,6,1,1
24,3,5,1,2
24,3,6,1,1
24,4,0,0,2
24,4,2,0,1
24,4,4,0,1
24,4,5,1,2
24,4,6,1,1
24,5,1,0,3
24,5,2,0,2
24,5,3,0,2
24,5,4,0,3
24,5,5,1,1
24,5,6,1,3
24,6,0,0,7
24,6,1,0,7
24,6,2,0,2
24,6,3,0,2
24,6,4,0,11
24,6,5,1,5
24,6,6,1,3
24,7,0,0,21
24,7,1,0,22
24,7,2,0,26
24,7,3,0,34
24,7,4,0,25
24,7,5,1,10
24,7,6,1,7
24,8,0,0,25
24,8,1,0,26
24,8,2,0,36
24,8,3,0,37
24,8,4,0,27
24,8,5,1,18
24,8,6,1,17
24,9,0,0,21
24,9,1,0,34
24,9,2,0,32
24,9,3,0,29
24,9,4,0,32
24,9,5,1,21
24,9,6,1,13
24,10,0,0,21
24,10,1,0,29
24,10,2,0,12
24,10,3,0,30
24,10,4,0,32
24,10,5,1,23
24,10,6,1,25
24,11,0,0,19
24,11,1,0,14
24,11,2,0,19
24,11,3,0,21
24,11,4,0,35
24,11,5,1,34
24,11,6,1,17
24,12,0,0,15
24,12,1,0,17
24,12,2,0,18
24,12,3,0,23
24,12,4,0,23
24,12,5,1,25
24,12,6,1,28
24,13,0,0,21
24,13,1,0,16
24,13,2,0,22
24,13,3,0,28
24,13,4,0,16
24,13,5,1,15
24,13,6,1,29
24,14,0,0,21
24,14,1,0,17
24,14,2,0,22
24,14,3,0,25
24,14,4,0,22
24,14,5,1,29
24,14,6,1,21
24,15,0,0,22
24,15,1,0,25
24,15,2,0,27
24,15,3,0,31
24,15,4,0,32
24,15,5,1,19
24,15,6,1,31
24,16,0,0,17
24,16,1,0,14
24,16,2,0,16
24,16,3,0,29
24,16,4,0,28
24,16,5,1,18
24,16,6,1,17
24,17,0,0,11
24,17,1,0,15
24,17,2,0,29
24,17,3,0,33
24,17,4,0,19
24,17,5,1,18
24,17,6,1,23
24,18,0,0,17
24,18,1,0,24
24,18,2,0,26
24,18,3,0,18
24,18,4,0,37
24,18,5,1,28
24,18,6,1,11
24,19,0,0,14
24,19,1,0,17
24,19,2,0,16
24,19,3,0,22
24,19,4,0,24
24,19,5,1,24
24,19,6,1,19
24,20,0,0,6
24,20,1,0,7
24,20,2,0,13
24,20,3,0,14
24,20,4,0,14
24,20,5,1,14
24,20,6,1,11
24,21,0,0,11
24,21,1,0,12
24,21,2,0,10
24,21,3,0,17
24,21,4,0,15
24,21,5,1,12
24,21,6,1,12
24,22,0,0,11
24,22,1,0,3
24,22,2,0,10
24,22,3,0,15
24,22,4,0,12
24,22,5,1,14
24,22,6,1,13
24,23,0,0,3
24,23,1,0,6
24,23,2,0,5
24,23,3,0,13
24,23,4,0,10
24,23,5,1,7
24,23,6,1,5
25,0,1,0,1
25,0,2,0,1
25,0,3,0,1
25,0,4,0,4
25,0,5,1,2
25,0,6,1,6
25,1,0,0,1
25,1,4,0,1
25,1,5,1,2
25,1,6,1,1
25,2,0,0,1
25,2,5,1,2
25,2,6,1,1
25,3,0,0,1
25,5,6,1,1
25,6,0,0,3
25,6,1,0,1
25,6,2,0,2
25,6,3,0,2
25,6,4,0,1
25,6,5,1,2
25,6,6,1,1
25,7,0,0,2
25,7,1,0,2
25,7,2,0,3
25,7,4,0,1
25,7,5,1,1
25,7,6,1,1
25,8,0,0,2
25,8,1,0,2
25,8,2,0,4
25,8,3,0,1
25,8,4,0,3
25,8,5,1,2
25,9,0,0,2
25,9,3,0,3
25,9,5,1,1
25,9,6,1,3
25,10,0,0,2
25,10,1,0,3
25,10,2,0,2
25,10,3,0,4
25,10,4,0,3
25,10,5,1,1
25,10,6,1,4
25,11,0,0,1
25,11,1,0,4
25,11,2,0,5
25,11,3,0,4
25,11,4,0,3
25,11,5,1,1
25,11,6,1,1
25,12,0,0,6
25,12,2,0,3
25,12,3,0,3
25,12,5,1,4
25,12,6,1,2
25,13,0,0,3
25,13,1,0,3
25,13,2,0,5
25,13,3,0,2
25,13,4,0,1
25,13,5,1,2
25,13,6,1,3
25,14,0,0,2
25,14,1,0,1
25,14,2,0,2
25,14,5,1,1
25,14,6,1,6
25,15,0,0,3
25,15,1,0,1
25,15,2,0,5
25,15,3,0,1
25,15,4,0,4
25,15,5,1,2
25,15,6,1,3
25,16,0,0,2
25,16,1,0,2
25,16,2,0,2
25,16,3,0,4
25,16,4,0,4
25,17,0,0,2
25,17,1,0,4
25,17,2,0,4
25,17,3,0,2
25,17,4,0,6
25,17,5,1,3
25,17,6,1,4
25,18,0,0,1
25,18,1,0,5
25,18,2,0,2
25,18,3,0,4
25,18,4,0,2
25,18,5,1,3
25,18,6,1,3
25,19,1,0,3
25,19,2,0,3
25,19,3,0,2
25,19,4,0,2
25,19,5,1,2
25,19,6,1,2
25,20,0,0,2
25,20,1,0,3
25,20,2,0,4
25,20,3,0,4
25,20,4,0,1
25,20,5,1,3
25,20,6,1,3
25,21,0,0,2
25,21,4,0,2
25,21,6,1,2
25,22,0,0,3
25,22,1,0,4
25,22,2,0,6
25,22,3,0,3
25,22,4,0,2
25,22,5,1,1
25,22,6,1,2
25,23,2,0,6
25,23,3,0,3
25,23,4,0,3
25,23,5,1,4
25,23,6,1,1
26,6,0,0,1
26,7,1,0,1
26,7,2,0,1
26,7,4,0,1
26,8,0,0,2
26,8,1,0,1
26,8,3,0,1
26,9,3,0,1
26,9,4,0,1
26,10,0,0,1
26,10,3,0,2
26,10,4,0,1
26,11,1,0,1
26,11,2,0,3
26,11,4,0,2
26,12,0,0,1
26,12,1,0,6
26,12,4,0,2
26,13,0,0,2
26,13,1,0,1
26,13,2,0,3
26,13,3,0,2
26,13,4,0,2
26,14,0,0,2
26,14,1,0,1
26,14,3,0,2
26,14,4,0,1
26,15,0,0,2
26,16,1,0,1
26,16,2,0,2
26,17,0,0,3
26,18,1,0,1
26,18,2,0,1
26,19,1,0,1
26,20,1,0,1
28,0,0,0,2
28,0,1,0,1
28,3,2,0,1
28,4,6,1,2
28,5,1,0,1
28,5,4,0,1
28,6,0,0,3
28,6,1,0,1
28,6,2,0,2
28,6,6,1,1
28,7,0,0,1
28,7,2,0,3
28,7,3,0,1
28,7,5,1,2
28,7,6,1,1
28,8,1,0,1
28,8,3,0,3
28,8,4,0,1
28,8,5,1,2
28,8,6,1,1
28,9,0,0,1
28,9,2,0,2
28,9,4,0,1
28,9,6,1,1
28,10,3,0,1
28,10,4,0,1
28,10,5,1,1
28,10,6,1,1
28,11,0,0,2
28,11,1,0,1
28,11,3,0,1
28,11,4,0,1
28,11,5,1,1
28,11,6,1,2
28,12,0,0,1
28,12,3,0,3
28,12,6,1,1
28,13,1,0,1
28,13,2,0,1
28,13,3,0,2
28,14,2,0,1
28,14,4,0,1
28,15,2,0,2
28,15,4,0,1
28,15,6,1,1
28,16,0,0,2
28,16,1,0,1
28,16,2,0,1
28,16,3,0,1
28,16,4,0,1
28,16,5,1,3
28,16,6,1,1
28,17,2,0,1
28,17,3,0,1
28,17,4,0,1
28,17,6,1,1
28,18,4,0,1
28,18,5,1,1
28,18,6,1,1
28,19,0,0,1
28,19,1,0,1
28,19,5,1,1
28,19,6,1,2
28,20,0,0,2
28,20,2,0,1
28,21,0,0,1
28,21,1,0,1
28,21,3,0,1
28,22,1,0,2
28,23,0,0,1
28,23,2,0,1
28,23,3,0,1
28,23,4,0,1
28,23,6,1,2
29,5,0,0,1
29,5,1,0,1
29,5,2,0,2
29,6,1,0,1
29,6,2,0,1
29,7,0,0,2
29,7,1,0,1
29,7,2,0,6
29,7,3,0,1
29,7,4,0,1
29,8,1,0,2
29,8,2,0,1
29,8,4,0,3
29,9,0,0,1
29,9,1,0,1
29,9,2,0,1
29,9,3,0,1
29,9,4,0,2
29,9,6,1,3
29,10,2,0,1
29,10,3,0,1
29,10,4,0,1
29,10,5,1,2
29,10,6,1,1
29,11,1,0,1
29,11,2,0,4
29,11,5,1,1
29,12,1,0,1
29,12,2,0,1
29,12,3,0,1
29,12,4,0,1
29,12,6,1,1
29,14,1,0,1
29,14,2,0,1
29,14,5,1,1
29,15,0,0,1
29,15,2,0,2
29,15,3,0,3
29,15,4,0,1
29,16,0,0,2
29,16,4,0,1
29,17,1,0,1
29,17,3,0,1
29,17,4,0,1
29,18,3,0,1
29,18,6,1,1
30,1,2,0,1
31,8,0,0,1
31,9,4,0,1
31,12,3,0,1
31,20,1,0,1
32,5,2,0,1
32,6,1,0,2
32,6,3,0,1
32,6,4,0,1
32,7,3,0,1
32,8,0,0,1
32,8,1,0,1
32,8,2,0,2
32,9,1,0,2
32,9,3,0,2
32,9,4,0,1
32,10,1,0,1
32,10,2,0,1
32,10,3,0,2
32,10,6,1,1
32,12,2,0,1
32,12,3,0,1
32,12,5,1,1
32,13,0,0,1
32,13,2,0,1
32,13,4,0,1
32,14,5,1,1
32,14,6,1,1
32,15,3,0,1
32,16,0,0,1
32,16,2,0,1
32,16,3,0,3
32,16,6,1,2
32,17,1,0,1
32,17,3,0,1
33,0,0,0,1
33,0,2,0,1
33,0,3,0,1
33,0,5,1,2
33,0,6,1,4
33,1,0,0,1
33,1,6,1,1
33,2,0,0,1
33,2,4,0,1
33,2,5,1,1
33,3,6,1,1
33,4,5,1,1
33,5,1,0,1
33,6,0,0,1
33,6,1,0,4
33,6,2,0,4
33,6,3,0,2
33,6,4,0,1
33,7,0,0,3
33,7,1,0,2
33,7,2,0,3
33,7,3,0,3
33,7,4,0,4
33,7,6,1,1
33,8,0,0,3
33,8,1,0,9
33,8,2,0,3
33,8,3,0,3
33,8,4,0,4
33,8,5,1,3
33,9,0,0,1
33,9,1,0,2
33,9,2,0,5
33,9,3,0,6
33,9,4,0,4
33,9,5,1,2
33,10,0,0,2
33,10,1,0,3
33,10,2,0,1
33,10,3,0,4
33,10,4,0,3
33,10,6,1,2
33,11,0,0,2
33,11,1,0,4
33,11,2,0,1
33,11,3,0,5
33,11,5,1,1
33,11,6,1,1
33,12,0,0,1
33,12,2,0,5
33,12,3,0,3
33,12,4,0,4
33,12,5,1,1
33,12,6,1,2
33,13,0,0,1
33,13,1,0,2
33,13,2,0,3
33,13,3,0,4
33,13,4,0,2
33,13,5,1,2
33,13,6,1,2
33,14,0,0,4
33,14,3,0,1
33,14,4,0,1
33,14,5,1,2
33,14,6,1,1
33,15,0,0,7
33,15,1,0,8
33,15,2,0,1
33,15,3,0,1
33,15,4,0,2
33,15,5,1,2
33,15,6,1,2
33,16,0,0,4
33,16,1,0,4
33,16,2,0,3
33,16,3,0,3
33,16,4,0,3
33,16,5,1,1
33,16,6,1,1
33,17,0,0,3
33,17,1,0,2
33,17,2,0,3
33,17,3,0,2
33,17,4,0,4
33,17,5,1,2
33,17,6,1,3
33,18,0,0,2
33,18,1,0,6
33,18,2,0,4
33,18,3,0,3
33,18,4,0,4
33,18,5,1,3
33,18,6,1,2
33,19,0,0,1
33,19,1,0,2
33,19,2,0,1
33,19,3,0,4
33,20,0,0,2
33,20,1,0,1
33,20,2,0,2
33,20,3,0,1
33,20,4,0,2
33,20,5,1,5
33,20,6,1,1
33,21,0,0,1
33,21,1,0,1
33,21,2,0,4
33,21,3,0,3
33,21,4,0,3
33,21,5,1,1
33,21,6,1,1
33,22,0,0,3
33,22,1,0,2
33,22,2,0,1
33,22,3,0,2
33,22,4,0,5
33,22,5,1,1
33,23,1,0,1
33,23,3,0,1
33,23,4,0,1
33,23,5,1,3
33,23,6,1,2
34,5,5,1,1
34,7,4,0,1
34,11,5,1,1
34,12,3,0,1
34,12,6,1,1
34,13,2,0,1
34,15,0,0,1
34,16,4,0,1
34,17,4,0,1
34,18,4,0,1
35,4,1,0,1
35,5,0,0,1
35,5,1,0,1
35,5,2,0,2
35,5,3,0,2
35,5,4,0,1
35,6,0,0,2
35,6,1,0,1
35,6,2,0,2
35,6,3,0,3
35,7,0,0,1
35,7,1,0,4
35,7,2,0,2
35,7,3,0,5
35,7,4,0,4
35,7,5,1,1
35,7,6,1,2
35,8,0,0,4
35,8,1,0,2
35,8,2,0,6
35,8,3,0,10
35,8,4,0,2
35,8,5,1,2
35,8,6,1,2
35,9,0,0,5
35,9,1,0,5
35,9,2,0,2
35,9,3,0,4
35,9,4,0,2
35,9,6,1,3
35,10,0,0,1
35,10,1,0,1
35,10,2,0,1
35,10,3,0,2
35,10,4,0,3
35,10,5,1,3
35,10,6,1,2
35,11,0,0,1
35,11,1,0,1
35,11,2,0,2
35,11,4,0,2
35,11,5,1,1
35,11,6,1,1
35,12,0,0,5
35,12,1,0,1
35,12,2,0,1
35,12,3,0,3
35,12,4,0,3
35,12,5,1,1
35,12,6,1,4
35,13,0,0,2
35,13,2,0,2
35,13,3,0,3
35,13,5,1,2
35,13,6,1,1
35,14,0,0,2
35,14,3,0,2
35,14,4,0,3
35,14,5,1,1
35,14,6,1,1
35,15,0,0,1
35,15,1,0,1
35,15,2,0,2
35,15,3,0,1
35,15,4,0,2
35,15,6,1,1
35,16,0,0,1
35,16,1,0,1
35,16,3,0,1
35,17,0,0,2
35,17,2,0,1
35,17,4,0,1
35,18,1,0,1
35,18,2,0,2
35,18,3,0,1
35,18,4,0,2
35,19,2,0,2
35,19,4,0,1
35,19,6,1,1
35,20,4,0,1
35,21,2,0,1
36,0,3,0,1
36,1,0,0,1
36,1,5,1,1
36,1,6,1,1
36,2,5,1,2
36,3,4,0,1
36,3,6,1,1
36,4,3,0,1
36,4,6,1,1
36,5,6,1,1
36,6,4,0,2
36,6,6,1,1
36,8,0,0,2
36,8,1,0,1
36,8,2,0,1
36,8,3,0,1
36,9,5,1,1
36,10,0,0,1
36,11,0,0,1
36,11,1,0,1
36,11,5,1,1
36,13,1,0,1
36,13,2,0,1
36,13,4,0,1
36,16,3,0,1
36,17,1,0,1
36,17,4,0,1
36,19,0,0,1
36,19,4,0,1
36,20,1,0,1
36,22,4,0,1
36,23,4,0,1
36,23,6,1,1
37,1,1,0,1
37,1,5,1,1
37,2,0,0,1
37,2,3,0,1
37,2,5,1,1
37,3,6,1,1
37,4,4,0,2
37,5,2,0,2
37,5,4,0,1
37,5,5,1,2
37,5,6,1,1
37,6,2,0,1
37,6,3,0,3
37,6,4,0,1
37,7,1,0,1
37,7,4,0,4
37,8,0,0,2
37,8,1,0,2
37,8,2,0,1
37,8,3,0,2
37,8,4,0,1
37,9,0,0,1
37,9,1,0,1
37,9,2,0,4
37,9,3,0,1
37,9,4,0,2
37,9,5,1,2
37,10,2,0,1
37,10,6,1,1
37,11,0,0,1
37,11,1,0,2
37,11,2,0,3
37,11,3,0,1
37,12,1,0,2
37,12,2,0,2
37,12,3,0,2
37,12,6,1,1
37,13,0,0,4
37,13,1,0,1
37,13,5,1,1
37,13,6,1,2
37,14,0,0,2
37,14,1,0,1
37,14,2,0,2
37,15,0,0,1
37,15,1,0,2
37,15,2,0,1
37,15,3,0,1
37,15,4,0,2
37,16,1,0,1
